gppd_idnr,name,country,country_long,latitude,longitude,
USA0006519,Vergennes 9,USA,United States of America,44.1664,-73.2575,
USA0059261,Verizon-Torrance,USA,United States of America,33.8506,-118.3042,
USA0055111,Vermillion Energy Facility,USA,United States of America,39.9223,-87.4464,
USA0063406,Vermillion River_MN_GRE DEA-GM,USA,United States of America,44.5998,-93.1361,
USA0007436,Vernon,USA,United States of America,33.9986,-118.2219,
USA0007909,Vernon Boulevard,USA,United States of America,40.7537,-73.9508,
USA0002352,Vernon Dam,USA,United States of America,42.7717,-72.5146,
USA0007775,Versailles Peaking,USA,United States of America,40.2247,-84.4769,
USA0050251,Verso Paper Quinnesec Mich Mill,USA,United States of America,45.7956,-87.9556,
USA0060918,Verwey-Hanford Dairy Digester #1,USA,United States of America,36.1852,-119.6815,
USA0062418,Verwey-Hanford Dairy Digester #2,USA,United States of America,36.1852,-119.6815,
USA0062419,Verwey-Hanford Dairy Digester #3,USA,United States of America,36.1852,-119.6815,
USA0061570,Veseli Community Solar Garden,USA,United States of America,44.5268,-93.3665,
USA0001881,Vestaburg,USA,United States of America,43.4016,-84.9141,
USA0057643,Vestas Towers America  Inc.,USA,United States of America,38.1728,-104.62,
USA0060421,Veyo Heat Recovery Project,USA,United States of America,37.348,-113.765,
USA0050094,Vicinity Energy Trenton  L.P.,USA,United States of America,40.2167,-74.7667,
USA0059190,Vickers,USA,United States of America,35.8233,-79.0803,
USA0059605,Vicksburg Solar,USA,United States of America,36.325,-78.3431,
USA0058418,Victor Dry Farm Ranch A,USA,United States of America,34.5011,-117.4667,
USA0058419,Victor Dry Farm Ranch B,USA,United States of America,34.4978,-117.4711,
USA0006073,Victor J Daniel Jr,USA,United States of America,30.5322,-88.5553,
USA0059269,Victor Mesa Linda B2,USA,United States of America,34.5128,-117.3872,
USA0059270,Victor Mesa Linda C2,USA,United States of America,34.5114,-117.3872,
USA0059271,Victor Mesa Linda D2,USA,United States of America,34.5094,-117.3872,
USA0059272,Victor Mesa Linda E2,USA,United States of America,34.5081,-117.3872,
USA0057254,Victor Valley CC CPV Solar,USA,United States of America,34.4802,-117.2579,
USA0003443,Victoria,USA,United States of America,28.7883,-97.01,
USA0001774,Victoria Dam,USA,United States of America,46.6964,-89.2089,
USA0061242,Victoria Port Power LLC,USA,United States of America,28.6958,-96.9454,
USA0010790,Victoria Texas Plant,USA,United States of America,28.6751,-96.956,
USA0050532,Victory Garden (Tehachapi),USA,United States of America,35.0686,-118.3833,
USA0052160,Victory Garden Phase IV LLC,USA,United States of America,35.076,-118.3664,
USA0010902,Victory Mills,USA,United States of America,42.9197,-76.5477,
USA0060764,Victory Solar LLC,USA,United States of America,39.795,-104.433,
USA0056379,Victory Wind Farm,USA,United States of America,42.1169,-95.1292,
USA0060515,Vidalia Water Treatment Plant,USA,United States of America,31.0503,-83.3947,
USA0001564,Vienna Operations,USA,United States of America,38.4878,-75.8208,
USA0057874,Vienna Wind Farm,USA,United States of America,42.1594,-92.7761,
WRI1028006,Vieques EPP,USA,United States of America,18.1429,-65.444,
USA0056147,Viking,USA,United States of America,55.5407,-133.1023,
USA0050772,Viking Energy of Lincoln,USA,United States of America,44.68,-83.4167,
USA0050770,Viking Energy of McBain,USA,United States of America,44.204,-85.2206,
USA0056153,Viking Wind Partners,USA,United States of America,43.9835,-96.0118,
USA0061606,Vilas Solar Array,USA,United States of America,37.384,-102.466,
USA0062527,Villa Roma Rd #3 CSG,USA,United States of America,41.7544,-74.9615,
USA0062528,Villa Roma Rd #4 CSG,USA,United States of America,41.7544,-74.9586,
USA0054520,Village Creek Water Reclamation Facility,USA,United States of America,32.7751,-97.1421,
USA0001193,Villisca Municipal Power Plant,USA,United States of America,40.9315,-94.9855,
USA0058450,Vinam,USA,United States of America,34.6689,-118.0614,
USA0061950,Vincent Solar,USA,United States of America,34.0916,-80.1083,
USA0057742,Vineland Headquarters,USA,United States of America,39.4903,-75.0374,
USA0057660,Vineland Mays Landing Solar,USA,United States of America,39.4175,-74.9739,
USA0058509,Vintner Solar,USA,United States of America,35.5579,-120.6829,
USA0001194,Vinton,USA,United States of America,42.1697,-92.0222,
USA0004139,Viola,USA,United States of America,43.507,-90.669,
USA0060961,Violet Solar,USA,United States of America,35.4011,-80.4185,
USA0060920,Viper Solar,USA,United States of America,34.9349,-78.9622,
USA0002018,Virginia,USA,United States of America,47.5224,-92.541,
USA0056693,Virginia Beach,USA,United States of America,36.7858,-76.2019,
USA0056808,Virginia City Hybrid Energy Center,USA,United States of America,36.9164,-82.3381,
USA0056785,Virginia Tech Power Plant,USA,United States of America,37.2319,-80.4211,
USA0002686,Vischer Ferry,USA,United States of America,42.8075,-73.8427,
USA0061661,Vista Energy Storage System,USA,United States of America,33.204,-117.2539,
USA0058517,Vista Grande HS at Casa Grande,USA,United States of America,32.8914,-111.7131,
USA0062467,Vista Solar Energy Center,USA,United States of America,34.741,-106.655,
USA0058051,Vitro Architectural Glass (PA),USA,United States of America,40.1264,-77.1644,
USA0058053,Vitro Flat Glass LLC,USA,United States of America,36.69,-119.72,
USA0000649,Vogtle,USA,United States of America,33.1427,-81.7625,
USA0061334,Volkman Road Solar Array Hybrid,USA,United States of America,38.1492,-87.5482,
USA0058401,Volkswagen Solar System,USA,United States of America,35.0975,-85.1269,
USA0000290,Volta 1,USA,United States of America,40.4591,-121.8671,
USA0000180,Volta 2,USA,United States of America,40.4519,-121.8621,
USA0060594,Voyager Wind I,USA,United States of America,35.0461,-118.2827,
USA0061582,Voyager Wind II,USA,United States of America,35.0734,-118.2686,
USA0061583,Voyager Wind III,USA,United States of America,35.0608,-118.2647,
USA0061584,Voyager Wind IV,USA,United States of America,35.0779,-118.2497,
USA0061245,Vuelta Solar,USA,United States of America,42.2376,-72.0375,
USA0050210,Vulcan-BN Geothermal Power Company,USA,United States of America,33.1633,-115.6167,
USA0060365,Vulcraft Solar,USA,United States of America,42.0059,-76.6193,
USA0003470,W A Parish,USA,United States of America,29.4828,-95.6311,
USA0006196,W E Warne,USA,United States of America,34.6853,-118.7881,
USA0000772,W H Hill,USA,United States of America,19.7041,-155.0607,
USA0002716,W H Weatherspoon,USA,United States of America,34.5875,-78.9755,
USA0006019,W H Zimmer,USA,United States of America,38.8675,-84.2289,
USA0000678,W K Sanders,USA,United States of America,44.6253,-72.5309,
USA0059458,W Plant,USA,United States of America,32.9033,-117.1956,
USA0000448,W R Gianelli,USA,United States of America,37.0692,-121.0772,
USA0003264,W S Lee,USA,United States of America,34.6022,-82.435,
USA0058378,W.A. Parish Carbon Capture Plant,USA,United States of America,29.4753,-95.6342,
USA0057848,WC Landfill Energy LLC,USA,United States of America,40.831,-75.0158,
USA0057823,WCROC Wind Farm,USA,United States of America,45.5897,-95.8769,
USA0057383,WEA Texas Bayonne,USA,United States of America,40.6772,-74.0919,
USA0059301,WED Coventry 1,USA,United States of America,41.6758,-71.7075,
USA0059302,WED Coventry 2,USA,United States of America,41.6725,-71.7058,
USA0059305,WED Coventry 3,USA,United States of America,41.6956,-71.7208,
USA0059306,WED Coventry 4,USA,United States of America,41.6864,-71.7283,
USA0059313,WED Coventry 5,USA,United States of America,41.6597,-71.6997,
USA0059314,WED Coventry 6,USA,United States of America,41.6697,-71.7083,
USA0062118,WED GW Solar  LLC,USA,United States of America,41.937,-71.4876,
USA0062106,WED Green Hill  LLC,USA,United States of America,41.7978,-71.5297,
USA0061612,WED Kingstown Solar I  LLC - West,USA,United States of America,41.4918,-71.6246,
USA0061622,WED Kingstown Solar I - East Array,USA,United States of America,41.4923,-71.6191,
USA0059295,WED NK Green,USA,United States of America,41.5817,-71.4867,
USA0062109,WED Plainfield  LLC,USA,United States of America,41.7961,-71.5358,
USA0062107,WED Plainfield II  LLC,USA,United States of America,41.7946,-71.54,
USA0062108,WED Plainfield III  LLC,USA,United States of America,41.7935,-71.5306,
USA0061002,WED Portsmouth One  LLC,USA,United States of America,41.612,-71.2493,
USA0062110,WED Shun I  LLC,USA,United States of America,41.7985,-71.5407,
USA0062111,WED Shun II  LLC,USA,United States of America,41.8001,-71.5362,
USA0062112,WED Shun III  LLC,USA,United States of America,41.7991,-71.5493,
USA0061613,WED Stilson Solar,USA,United States of America,41.5188,-71.6865,
USA0055655,WFEC GenCo LLC,USA,United States of America,35.0833,-98.2264,
USA0061934,WHA Southbridge Solar Park CSG,USA,United States of America,39.7236,-75.546,
USA0056266,WPPI Hartford DG,USA,United States of America,43.3358,-88.4097,
USA0058010,WSMR I,USA,United States of America,32.3958,-106.4772,
USA0056922,WWRF Solar Plant,USA,United States of America,39.5229,-107.8134,
USA0056036,WWTP Power Generation Station,USA,United States of America,37.8258,-122.2961,
USA0060614,WYM 1250 Palmer LLC,USA,United States of America,42.1511,-72.2697,
USA0057842,Wabash Valley Power IGCC,USA,United States of America,39.53,-87.4247,
USA0060838,Wabasha Holdco Solar CSG,USA,United States of America,44.3671,-92.0193,
USA0062800,Wabasha Solar,USA,United States of America,44.3631,-92.0217,
USA0058863,Waco Farm,USA,United States of America,35.3522,-81.4261,
USA0007164,Waddell,USA,United States of America,33.8447,-112.2714,
USA0062627,Wadesboro 4,USA,United States of America,35.1022,-80.122,
USA0061087,Wadesboro Farm 1,USA,United States of America,34.9911,-80.0973,
USA0060575,Wadesboro Farm 2,USA,United States of America,35.0234,-80.0932,
USA0060576,Wadesboro Farm 3,USA,United States of America,34.9694,-80.051,
USA0061129,Wadesboro Solar,USA,United States of America,34.9739,-80.029,
USA0050293,Wadham Energy LP,USA,United States of America,39.1062,-122.1096,
USA0007146,Wading River,USA,United States of America,40.9569,-72.8774,
USA0058233,Wagner Wind LLC,USA,United States of America,33.9089,-116.5556,
USA0056974,Wagon Trail LLC,USA,United States of America,45.6531,-119.4625,
USA0058862,Wagstaff Farm 1,USA,United States of America,36.4587,-78.9567,
USA0002310,Wahoo,USA,United States of America,41.2118,-96.6115,
USA0000766,Waiau,USA,United States of America,21.389,-157.9615,
USA0000774,Waiau Hydro,USA,United States of America,19.7203,-155.1189,
USA0058655,Waihonu North Solar,USA,United States of America,21.4706,-158.0133,
USA0058656,Waihonu South Solar,USA,United States of America,21.4689,-158.0164,
USA0054827,Wailuku River Hydroelectric,USA,United States of America,19.713,-155.1486,
USA0000768,Waimea,USA,United States of America,20.0252,-155.6955,
USA0010413,Wainiha Hydro,USA,United States of America,22.1963,-159.5561,
USA0060024,Waipio Solar,USA,United States of America,21.456,-157.982,
USA0059688,Wake County LFG Facility,USA,United States of America,35.674,-78.854,
USA0058766,Wake Wind Energy Center,USA,United States of America,33.825,-101.0997,
USA0060694,WakeSun LLC,USA,United States of America,45.4729,-94.4064,
USA0058123,Wakefern Food Corp,USA,United States of America,40.51,-74.3283,
USA0002311,Wakefield,USA,United States of America,42.2691,-96.8621,
USA0061536,Wakefield Solar,USA,United States of America,35.8142,-78.3124,
USA0060341,Wal-Mart Truth or Consequences PV,USA,United States of America,33.1526,-107.2498,
USA0010848,Walden,USA,United States of America,41.56,-74.1952,
USA0057006,Walgreens Woodland Distribution Center,USA,United States of America,38.6749,-121.7134,
USA0059050,Wallace,USA,United States of America,34.7581,-77.9717,
USA0006087,Wallace Dam,USA,United States of America,33.3498,-83.1574,
USA0003153,Wallenpaupack,USA,United States of America,41.4679,-75.1309,
USA0055517,Wallingford Energy,USA,United States of America,41.4487,-72.8354,
USA0003041,Wallowa Falls,USA,United States of America,45.2667,-117.2127,
USA0057939,Walmart Casa Grande,USA,United States of America,32.8668,-111.7718,
USA0004256,Walnut,USA,United States of America,37.4903,-120.9044,
USA0057515,Walnut Creek Energy Park,USA,United States of America,34.0087,-117.9449,
USA0056078,Walnut Energy Center,USA,United States of America,37.4878,-120.8956,
USA0058694,Walnut Ridge Wind Farm,USA,United States of America,41.4967,-89.5803,
USA0061370,Walnut Springs Solar,USA,United States of America,32.0787,-97.7685,
USA0056811,Walnut Wind Farm,USA,United States of America,41.4517,-95.2383,
USA0058936,Walpole Solar 2,USA,United States of America,42.1172,-71.2658,
USA0059973,Walt Disney World Solar Facility,USA,United States of America,28.3737,-81.5626,
USA0000004,Walter Bouldin Dam,USA,United States of America,32.5839,-86.2831,
USA0002830,Walter C Beckjord,USA,United States of America,38.9917,-84.2981,
USA0000761,Walter F George,USA,United States of America,31.6245,-85.0652,
USA0001082,Walter Scott Jr Energy Center,USA,United States of America,41.18,-95.8408,
USA0002715,Walters,USA,United States of America,35.6946,-83.0503,
USA0059603,Walters Solar (FLS 260),USA,United States of America,34.4969,-79.0489,
USA0003071,Walterville,USA,United States of America,44.0696,-122.835,
USA0061311,Walton 1 Solar Facility,USA,United States of America,38.8502,-84.5923,
USA0061312,Walton 2 Solar Facility,USA,United States of America,38.8502,-84.5923,
USA0056015,Walton Bainbridge Power Facility,USA,United States of America,30.911,-84.5473,
USA0055128,Walton County Power LLC,USA,United States of America,33.8148,-83.6954,
USA0055138,Walton Discover Power Facility,USA,United States of America,32.541,-85.0389,
USA0056598,Walton Street Substation,USA,United States of America,37.7881,-90.4336,
USA0001328,Wamego,USA,United States of America,39.1992,-96.3086,
USA0003888,Wanapum,USA,United States of America,46.8731,-119.9703,
USA0003698,Wanship,USA,United States of America,40.7904,-111.4043,
USA0006052,Wansley,USA,United States of America,33.4134,-85.0323,
USA0055965,Wansley Combined Cycle,USA,United States of America,33.4064,-85.037,
USA0007946,Wansley Unit 9,USA,United States of America,33.4083,-85.0403,
USA0054573,Wappinger Falls Hydroelectric,USA,United States of America,41.5984,-73.922,
USA0059379,Wapsie Valley Creamery Back Up Generator,USA,United States of America,42.4778,-91.8911,
USA0056876,Wapsipinicon Wind Project,USA,United States of America,43.8006,-92.6822,
USA0056975,Ward Butte Windfarm LLC,USA,United States of America,45.6967,-119.4097,
USA0057607,Ward WTP,USA,United States of America,35.9678,-79.9708,
USA0010801,Ware Shoals Hydro Project,USA,United States of America,34.404,-82.2336,
USA0060443,Wareham MA 1 Community Solar,USA,United States of America,41.8017,-70.7046,
USA0062055,Wareham Solar PV,USA,United States of America,41.78,-70.75,
USA0054261,Warm Springs Hydro Project,USA,United States of America,38.7221,-123.0112,
USA0054721,Warm Springs Power Enterprises,USA,United States of America,44.7242,-121.2477,
USA0054604,Warner Lambert,USA,United States of America,42.2993,-83.7053,
USA0003132,Warren,USA,United States of America,41.8359,-79.1887,
USA0055939,Warren County,USA,United States of America,38.9717,-78.1772,
